OBJECTID,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,LOCATION,PLATE_STATE,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM,VIOLATION_PROC_DESC,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_DESC
19020510,2020/06/08 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1500 BLOCK 28TH ST NW EAST SIDE, ,,Other,,50,50,,,,,,395044.9,138010.67,38.91,-77.057,802943,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020511,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1200 BLOCK 30TH ST NW EAST SIDE, ,,Other,,30,0,,,,,,394867.02,137623.07,38.906,-77.059,810706,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020512,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P029,  1300 BLOCK 29TH ST NW EAST SIDE, ,,Other,,20,20,,,,,,394958.32,137624.34,38.906,-77.058,815172,2020/07/10 17:37:23+00,PARK WITH LEFT WHEEL TO THE CURB,,,
19020513,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  3200 BLOCK GRACE ST NW SOUTH SIDE, ,,Other,,30,0,,,,,,394408.13,137347.54,38.904,-77.064,814580,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,10626000,
19020514,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1500 BLOCK 27TH ST NW WEST SIDE, ,,Other,,30,0,,,,,,395196.43,137993.69,38.91,-77.055,810661,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020515,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1100 BLOCK 29TH ST NW WEST SIDE, ,,Other,,30,0,,,,,,394962.63,137339.1,38.904,-77.058,812325,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020516,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1500 BLOCK 27TH ST NW WEST SIDE, ,,Other,,30,0,,,,,,395196.43,137993.69,38.91,-77.055,810661,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020517,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1200 BLOCK 28TH ST NW EAST SIDE, ,,Other,,50,0,,,,,,395052.94,137535.08,38.906,-77.057,810324,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020518,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P010,  1300 BLOCK 28TH ST NW WEST SIDE, ,,Other,,50,0,,,,,,395051.33,137625.57,38.906,-77.057,811524,2020/07/10 17:37:23+00,OBSTRUCTING CROSSWALK,,,
19020519,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  2900 BLOCK OLIVE ST NW SOUTH SIDE, ,,Other,,50,0,,,,,,394913.11,137581.14,38.906,-77.059,810049,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020520,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2800 BLOCK OLIVE ST NW NORTH SIDE, ,,Other,,30,0,,,,,,395005.51,137581.58,38.906,-77.058,809324,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020521,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1000 BLOCK THOMAS JEFFERSON ST N*, ,,Other,,30,0,,,,,,,,,,,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020522,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  3000 BLOCK O ST NW NORTH SIDE, ,,Other,,50,0,,,,,,394775.32,137847.34,38.908,-77.06,814534,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020523,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P047,  1600 BLOCK 32ND ST NW EAST SIDE, ,,Other,,100,100,,,,,,394435.51,138369.68,38.913,-77.064,815367,2020/07/10 17:37:23+00,PARK ON SIDEWALK OR AREA RESERVED FOR PEDESTRIANS,,,
19020524,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1500 BLOCK 30TH ST NW EAST SIDE, ,,Other,,30,30,,,,,,394861.54,138007.41,38.91,-77.059,807560,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020525,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020,  1500 BLOCK 29TH ST NW EAST SIDE, ,,Other,,50,50,,,,,,394954.29,137896.67,38.909,-77.058,800809,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19020526,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1500 BLOCK 29TH ST NW EAST SIDE, ,,Other,,50,0,,,,,,394954.29,137896.67,38.909,-77.058,800809,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020527,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020,  3200 BLOCK WISCONSIN AVE NW NORT*, ,,Other,,50,0,,,,,,393716.95,140572.6,38.933,-77.072,803107,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19020528,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P029,  3100 BLOCK N ST NW NORTH SIDE, ,24,Dismissed,2020/06/22 04:00:00+00,20,0,,,,,,394611.08,137662.55,38.907,-77.062,804497,2020/07/10 17:37:23+00,PARK WITH LEFT WHEEL TO THE CURB,,,DISMISSED ON MERIT
19020529,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1000 BLOCK POTOMAC ST NW WEST SI*, ,,Other,,50,50,,,,,,394336.73,137432.86,38.905,-77.065,804886,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020530,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P010,  3200 BLOCK GRACE ST NW SOUTH SIDE, ,,Other,,50,0,,,,,,394408.13,137347.54,38.904,-77.064,814580,2020/07/10 17:37:23+00,OBSTRUCTING CROSSWALK,,,
19020531,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  2900 BLOCK P ST NW SOUTH SIDE, ,,Other,,50,50,,,,,,394999.91,137942.63,38.909,-77.058,813067,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020532,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1400 BLOCK 30TH ST NW WEST SIDE, ,,Other,,30,30,,,,,,394862.99,137895.09,38.909,-77.059,800297,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020533,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  3000 BLOCK P ST NW SOUTH SIDE, ,,Other,,50,0,,,,,,394698.8,137938.48,38.909,-77.061,810388,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020534,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  2700 BLOCK OLIVE ST NW SOUTH SIDE, ,,Other,,50,0,,,,,,395106.74,137582.63,38.906,-77.056,811217,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020535,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  3000 BLOCK P ST NW SOUTH SIDE, ,,Other,,50,50,,,,,,394698.8,137938.48,38.909,-77.061,810388,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020536,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1500 BLOCK 28TH ST NW EAST SIDE, ,,Other,,50,0,,,,,,395044.9,138010.67,38.91,-77.057,802943,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020537,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P047,  1000 BLOCK CECIL PL NW NORTH SIDE, ,,Other,,100,100,,,,,,394456.31,137283.65,38.903,-77.064,814286,2020/07/10 17:37:23+00,PARK ON SIDEWALK OR AREA RESERVED FOR PEDESTRIANS,,,
19020538,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  3200 BLOCK GRACE ST NW SOUTH SIDE, ,,Other,,30,0,,,,,,394408.13,137347.54,38.904,-77.064,814580,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,11018000,
19020539,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  3200 BLOCK GRACE ST NW SOUTH SIDE, ,,Other,,30,0,,,,,,394408.13,137347.54,38.904,-77.064,814580,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020540,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1600 BLOCK 38TH ST NW WEST SIDE, ,,Other,,30,30,,,,,,393570.72,138358.11,38.913,-77.074,801109,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020541,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  3200 BLOCK GRACE ST NW SOUTH SIDE, ,,Other,,30,30,,,,,,394408.13,137347.54,38.904,-77.064,814580,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020542,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020,  3200 BLOCK GRACE ST NW SOUTH SIDE, ,,Other,,50,0,,,,,,394408.13,137347.54,38.904,-77.064,814580,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19020543,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1500 BLOCK 26TH ST NW WEST SIDE, ,,Other,,50,0,,,,,,395249.86,137993.34,38.91,-77.055,811056,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020544,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P050,  1400 BLOCK 28TH ST NW WEST SIDE, ,,Other,,50,50,,,,,,395049.69,137806.78,38.908,-77.057,801849,2020/07/10 17:37:23+00,PARKED WITHIN 25 FEET OF A STOP SIGN,,,
19020545,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2800 BLOCK OLIVE ST NW SOUTH SIDE, ,,Other,,30,0,,,,,,395005.51,137581.58,38.906,-77.058,809324,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020546,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  2700 BLOCK P ST NW NORTH SIDE, ,,Other,,50,0,,,,,,395111.07,137945.49,38.909,-77.056,802437,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020547,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1500 BLOCK 28TH ST NW EAST SIDE, ,,Other,,50,0,,,,,,395044.9,138010.67,38.91,-77.057,802943,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020548,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  3000 BLOCK P ST NW SOUTH SIDE, ,,Other,,50,0,,,,,,394698.8,137938.48,38.909,-77.061,810388,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020549,2020/06/19 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1000 BLOCK MAINE AVE SW SOUTH SI*, ,,Other,,50,0,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020550,2020/06/19 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1000 BLOCK MAINE AVE SW SOUTH SI*, ,,Other,,50,50,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020551,2020/06/19 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1100 BLOCK MAINE AVE SW SOUTH SI*, ,,Other,,50,0,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020552,2020/06/19 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1100 BLOCK MAINE AVE SW SOUTH SI*, ,,Other,,50,50,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020553,2020/06/12 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1500 BLOCK ECKINGTON PL NE WEST *, ,,Other,,50,50,,,,,,399578.26,138109.58,38.911,-77.005,811655,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020554,2020/06/12 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1500 BLOCK 14TH ST NW WEST SIDE, ,,Other,,30,30,,,,,,397228.74,137931.79,38.909,-77.032,811823,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020555,2020/06/12 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   100 BLOCK TODD PL NE NORTH SIDE, ,,Other,,50,50,,,,,,399627.14,138712.32,38.916,-77.004,812202,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020556,2020/06/12 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   300 BLOCK S ST NE NORTH SIDE, ,,Other,,50,0,,,,,,399886.51,138468.22,38.914,-77.001,813852,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020557,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1500 BLOCK ECKINGTON PL NE WEST *, ,,Other,,50,50,,,,,,399578.26,138109.58,38.911,-77.005,811655,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020558,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   100 BLOCK R ST NE NORTH SIDE, ,,Other,,50,0,,,,,,399345.92,138303.13,38.913,-77.008,811890,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020559,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P050,  1800 BLOCK KALORAMA RD NW NORTH *, ,,Other,,50,50,,,,,,396123.12,139084.09,38.92,-77.045,815034,2020/07/10 17:37:23+00,PARKED WITHIN 25 FEET OF A STOP SIGN,,,
19020560,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2300 BLOCK 20TH ST NW WEST SIDE, ,,Other,,30,0,,,,,,395963.58,139110.24,38.92,-77.047,804848,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020561,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2300 BLOCK ASHMEAD PL NW WEST SI*, ,,Other,,30,30,,,,,,395863.24,139091.48,38.92,-77.048,813104,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020562,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2000 BLOCK BELMONT RD NW SOUTH S*, ,,Other,,30,30,,,,,,395992.48,139191.56,38.921,-77.046,808735,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020563,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1800 BLOCK CALVERT ST NW NORTH S*, ,11,Liable,2020/06/29 04:00:00+00,30,0,,,,,,396164.93,139485.99,38.923,-77.044,812893,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,LIABLE
19020564,2020/06/18 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,   100 BLOCK RHODE ISLAND AVE NW S*, ,,Other,,100,0,,,,,,398923.88,138642.17,38.916,-77.012,803964,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19020565,2020/06/18 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P050,  2200 BLOCK 6TH ST NW WEST SIDE, ,,Other,,50,50,,,,,,398196.45,139192.8,38.921,-77.021,804211,2020/07/10 17:37:23+00,PARKED WITHIN 25 FEET OF A STOP SIGN,,,
19020566,2020/06/18 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,FRONT OF     61 RHODE ISLAND AVE N*, ,11,Liable,2020/06/30 04:00:00+00,100,0,,,,,,,,,,,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,LIABLE
19020567,2020/06/19 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P043,  1800 BLOCK 3RD ST NW WEST SIDE, ,,Other,,25,0,,,,,,398629.48,138440.66,38.914,-77.016,814392,2020/07/10 17:37:23+00,PARK TO REDUCE ROADWAY TO LESS THAN 10 FEET,,,
19020568,2020/06/19 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P043,  1800 BLOCK 3RD ST NW WEST SIDE, ,,Other,,25,0,,,,,,398629.48,138440.66,38.914,-77.016,814392,2020/07/10 17:37:23+00,PARK TO REDUCE ROADWAY TO LESS THAN 10 FEET,,,
19020569,2020/06/19 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P010,  1900 BLOCK 3RD ST NW EAST SIDE, ,,Other,,50,0,,,,,,398619.82,138815.14,38.917,-77.016,810895,2020/07/10 17:37:23+00,OBSTRUCTING CROSSWALK,,950448776,
19020570,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P050,  2000 BLOCK 5TH ST NW WEST SIDE, ,,Other,,50,0,,,,,,398361.04,138903.31,38.918,-77.019,814429,2020/07/10 17:37:23+00,PARKED WITHIN 25 FEET OF A STOP SIGN,,,
19020571,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P050,  2200 BLOCK 6TH ST NW WEST SIDE, ,,Other,,50,0,,,,,,398196.45,139192.8,38.921,-77.021,804211,2020/07/10 17:37:23+00,PARKED WITHIN 25 FEET OF A STOP SIGN,,,
19020572,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1600 BLOCK COLUMBIA RD NW NORTH *, ,,Other,,30,0,,,,,,396878.13,139879.12,38.927,-77.036,813846,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020573,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,  1700 BLOCK COLUMBIA RD NW NORTH *, ,,Other,,100,0,,,,,,396510.57,139602.34,38.924,-77.04,812688,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19020574,2020/06/25 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,   100 BLOCK RHODE ISLAND AVE NW S*, ,,Other,,100,0,,,,,,398923.88,138642.17,38.916,-77.012,803964,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19020575,2020/06/25 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,   100 BLOCK RHODE ISLAND AVE NW S*, ,,Other,,100,0,,,,,,398923.88,138642.17,38.916,-77.012,803964,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19020576,2020/06/25 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1600 BLOCK FLORIDA AVE NW NORTH *, ,110,Void,2020/07/01 04:00:00+00,50,0,,,,,,396749.31,138996.7,38.919,-77.037,814450,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,VOID REQUEST BY DPW
19020577,2020/06/25 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2100 BLOCK ONTARIO RD NW EAST SI*, ,110,Void,2020/07/01 04:00:00+00,30,0,,,,,,396608.22,138997.74,38.919,-77.039,815522,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,VOID REQUEST BY DPW
19020578,2020/06/25 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2200 BLOCK 17TH ST NW EAST SIDE, ,,Other,,30,0,,,,,,396663.78,138939.53,38.918,-77.038,808377,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020579,2020/06/25 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2400 BLOCK 17TH ST NW WEST SIDE, ,,Other,,30,30,,,,,,396622.92,139376.49,38.922,-77.039,813908,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020580,2020/06/25 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1600 BLOCK COLUMBIA RD NW NORTH *, ,,Other,,30,30,,,,,,396878.13,139879.12,38.927,-77.036,813846,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020581,2020/06/26 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P002,SIDE OF   2529 11TH ST NW EAST SIDE, ,,Other,,30,0,,,,,,397677.08,139495.03,38.923,-77.027,233067,2020/07/10 17:37:23+00,STAND OR PARK IN ALLEY,,,
19020582,2020/06/26 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1100 BLOCK EUCLID ST NW SOUTH SI*, ,,Other,,30,0,,,,,,397722.01,139551.58,38.924,-77.026,809719,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020583,2020/06/26 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2200 BLOCK 12TH ST NW EAST SIDE, ,,Other,,30,0,,,,,,397564.4,139119.44,38.92,-77.028,809846,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020584,2020/06/26 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,   200 BLOCK V ST NW SOUTH SIDE, ,,Other,,30,0,,,,,,398778.77,138915.41,38.918,-77.014,810565,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020585,2020/06/26 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P050,  2000 BLOCK 5TH ST NW WEST SIDE, ,,Other,,50,0,,,,,,398361.04,138903.31,38.918,-77.019,814429,2020/07/10 17:37:23+00,PARKED WITHIN 25 FEET OF A STOP SIGN,,,
19020586,2020/06/26 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  2000 BLOCK 5TH ST NW WEST SIDE, ,,Other,,50,0,,,,,,398361.04,138903.31,38.918,-77.019,814429,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020587,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,  1200 BLOCK 9TH ST NW WEST SIDE, ,,Other,,100,0,,,,,,397917.75,137450.48,38.905,-77.024,801277,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19020588,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1200 BLOCK 9TH ST NW WEST SIDE, ,,Other,,50,50,,,,,,397917.75,137450.48,38.905,-77.024,801277,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020589,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P012,   900 BLOCK L ST NW SOUTH SIDE, ,,Other,,30,30,,,,,,398007.86,137368.17,38.904,-77.023,809200,2020/07/10 17:37:23+00,DISOBEYING OFFICIAL SIGN,,,
19020590,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P002,REAR OF    915 L ST NW NORTH SIDE, ,,Other,,30,30,,,,,,397821.73,137398.39,38.904,-77.025,315500,2020/07/10 17:37:23+00,STAND OR PARK IN ALLEY,,,
19020591,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,  1100 BLOCK 12TH ST NW WEST SIDE, ,,Other,,50,50,,,,,,397564.33,137457.94,38.905,-77.028,812805,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19020592,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P002,SIDE OF    915 L ST NW NORTH SIDE, ,,Other,,30,30,,,,,,397821.73,137398.39,38.904,-77.025,315500,2020/07/10 17:37:23+00,STAND OR PARK IN ALLEY,,,
19020593,2020/06/02 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P012,   900 BLOCK L ST NW SOUTH SIDE, ,,Other,,30,30,,,,,,398007.86,137368.17,38.904,-77.023,809200,2020/07/10 17:37:23+00,DISOBEYING OFFICIAL SIGN,,,
19020594,2020/06/02 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P012,   900 BLOCK L ST NW SOUTH SIDE, ,,Other,,30,0,,,,,,398007.86,137368.17,38.904,-77.023,809200,2020/07/10 17:37:23+00,DISOBEYING OFFICIAL SIGN,,,
19020595,2020/06/08 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P012,   900 BLOCK L ST NW SOUTH SIDE, ,,Other,,30,0,,,,,,398007.86,137368.17,38.904,-77.023,809200,2020/07/10 17:37:23+00,DISOBEYING OFFICIAL SIGN,,,
19020596,2020/06/08 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P002,REAR OF    901 L ST NW NORTH SIDE, ,,Other,,30,0,,,,,,397885.41,137391.79,38.904,-77.024,313138,2020/07/10 17:37:23+00,STAND OR PARK IN ALLEY,,,
19020597,2020/06/08 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1700 BLOCK 7TH ST NW WEST SIDE, ,,Other,,30,30,,,,,,398099.36,138387.31,38.913,-77.022,811043,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19020598,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P002,SIDE OF    910 M ST NW EAST SIDE, ,,Other,,30,30,,,,,,397869.03,137503.24,38.905,-77.025,300398,2020/07/10 17:37:23+00,STAND OR PARK IN ALLEY,,,
19020599,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P002,SIDE OF    910 M ST NW EAST SIDE, ,,Other,,30,0,,,,,,397869.03,137503.24,38.905,-77.025,300398,2020/07/10 17:37:23+00,STAND OR PARK IN ALLEY,,,
19020600,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,  1200 BLOCK 13TH ST NW WEST SIDE, ,,Other,,100,100,,,,,,397430.71,137621.06,38.906,-77.03,814978,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19020601,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,  1200 BLOCK 13TH ST NW WEST SIDE, ,,Other,,100,100,,,,,,397430.71,137621.06,38.906,-77.03,814978,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
